<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130619,000000,281.2600000,283.3400000,277.8700000,278.1900000,2681304
20130620,000000,275.1500000,278.6000000,272.3900000,273.4400000,2759169
20130621,000000,274.5700000,275.8399000,269.7900000,273.3200000,3677000
20130624,000000,271.2900000,273.1600000,265.0000000,270.6100000,3691618
20130625,000000,272.5200000,273.4700000,269.0000000,271.9000000,2262415
20130626,000000,273.9500000,277.9800000,273.5001000,277.5700000,2878002
20130627,000000,279.1800000,280.2000000,274.5400000,277.5900000,2400409
20130628,000000,276.1900000,279.8300000,276.1900000,277.7000000,2715464
20130701,000000,279.0000000,283.2900000,277.1600000,282.1000000,2501755
20130702,000000,281.0400000,286.5800000,280.5900000,283.7300000,3053137
20130703,000000,282.0000000,285.4000000,282.0000000,284.3100000,1356058
20130705,000000,285.0100000,286.3799000,282.0700000,285.8800000,1856534
20130708,000000,286.5600000,291.6700000,286.1400000,290.7500000,2783556
20130709,000000,291.0000000,292.5700000,288.0100000,291.5100000,2523390
20130710,000000,291.4100000,293.3400000,289.4000000,292.3700000,1678456
20130711,000000,294.8900000,300.6900000,292.1000000,299.6800000,3757382
20130712,000000,298.6900000,307.5300000,298.5000000,307.5300000,3877190
20130715,000000,307.1900000,307.9900000,304.3500000,306.6100000,2052175
20130716,000000,307.3000000,309.3900000,305.5119000,306.8700000,2492339
20130717,000000,306.9700000,308.8000000,305.6900000,308.6900000,1890553
20130718,000000,306.2700000,306.3408000,301.8700000,304.1300000,2863007
20130719,000000,304.3900000,305.7900000,301.9100000,305.2300000,2771804
20130722,000000,309.2500000,309.2500000,302.0000000,303.4800000,2255316
20130723,000000,303.1600000,305.0600000,300.5600000,301.0500000,1876349
20130724,000000,303.0200000,303.8400000,298.0400000,298.9400000,1899097
20130725,000000,299.0000000,304.5000000,296.7500000,303.7500000,3645616
20130726,000000,299.7400000,313.6200000,295.5500000,312.1000000,8484487
20130729,000000,311.0700000,313.0000000,305.9000000,306.1000000,3072597
20130730,000000,307.7200000,308.0000000,301.5700000,302.4100000,2829458
20130731,000000,303.9100000,305.1500000,301.0000000,301.2100000,1677958
20130801,000000,303.0800000,306.2100000,298.9050000,305.4500000,2806043
20130802,000000,304.6300000,305.3300000,301.5000000,304.2100000,2327065
20130805,000000,303.4000000,303.6200000,298.3000000,300.9900000,2098034
20130806,000000,300.5100000,301.3600000,297.5200000,300.7400000,1713774
20130807,000000,300.1500000,300.9900000,296.1500000,296.8300000,1851765
20130808,000000,298.5200000,298.5200000,292.5501000,295.7400000,2186972
20130809,000000,295.6800000,299.2700000,294.2987000,297.3600000,1850621
20130812,000000,295.7900000,299.0800000,295.2600000,296.7000000,1276168
20130813,000000,296.0000000,296.3700000,290.6700000,293.9800000,2254532
20130814,000000,294.2900000,294.2900000,290.5400000,291.3400000,1332024
20130815,000000,289.0300000,289.3000000,285.1500000,286.4200000,2159994
20130816,000000,286.5500000,288.3300000,284.5000000,284.5100000,2059251
20130819,000000,285.1400000,289.5600000,283.4800000,285.5000000,2334789
20130820,000000,285.8800000,289.5150000,285.7400000,287.2800000,1446179
20130821,000000,285.0900000,288.5000000,283.8300000,284.5700000,1639027
20130822,000000,284.8000000,289.8700000,284.8000000,289.7500000,1231414
20130823,000000,290.5100000,291.5000000,287.9000000,290.0100000,1739102
20130826,000000,290.4300000,291.0499000,285.6207000,286.2000000,1473467
20130827,000000,283.6500000,285.2800000,279.7400000,280.9300000,2331829
20130828,000000,280.3100000,283.0000000,279.3300000,281.5600000,1195094
20130829,000000,281.1600000,285.9800000,280.0000000,283.9900000,1459889
20130830,000000,284.5900000,284.8700000,280.0000000,280.9900000,1255645
20130903,000000,284.7300000,291.3900000,284.1700000,288.7900000,2744253
20130904,000000,288.3300000,295.2300000,287.5800000,293.5400000,2233169
20130905,000000,293.6300000,297.0000000,292.7100000,294.1000000,1709438
20130906,000000,295.3300000,298.8800000,290.8000000,295.9200000,2117400
20130909,000000,297.2200000,299.9600000,296.6000000,299.6200000,1390442
20130910,000000,300.5500000,301.0000000,297.2200000,300.3600000,1483144
20130911,000000,299.0000000,301.8600000,297.8400000,299.6400000,1601876
20130912,000000,299.3900000,302.0000000,297.6610000,298.8600000,1454048
20130913,000000,300.1400000,300.2200000,296.2010000,297.8500000,1218690
20130916,000000,299.8200000,301.0000000,295.2600000,295.9200000,1564585
20130917,000000,297.4800000,304.6500000,296.0101000,304.2700000,2145534
20130918,000000,304.0600000,312.7400000,302.9100000,312.1199000,2815257
20130919,000000,313.7700000,314.5400000,311.0400000,312.2200000,2007493
20130920,000000,312.3600000,320.5700000,312.3600000,316.3700000,3818326
20130923,000000,314.0100000,315.9000000,308.7710000,311.6900000,1705864
20130924,000000,312.4400000,318.0799000,311.2800000,314.2000000,1827688
20130925,000000,314.5300000,316.7100000,310.7500000,312.6500000,1735697
20130926,000000,313.9000000,319.3700000,313.2600000,318.1100000,1799158
20130927,000000,316.2600000,317.2100000,313.3500000,315.8700000,1524781
20130930,000000,313.4100000,315.3100000,311.0600000,312.6400000,1238626
20131001,000000,314.0000000,321.0000000,313.6500000,320.9200000,2148009
20131002,000000,318.0400000,321.7300000,317.5200000,320.6900000,1948280
20131003,000000,320.3900000,322.9200000,313.0200000,314.7300000,2502518
20131004,000000,315.1800000,319.2000000,312.6200000,318.8300000,1638680
20131007,000000,315.2000000,315.7300000,309.7400000,310.0100000,1944988
20131008,000000,311.5700000,311.5700000,300.2700000,303.2300000,2980719
20131009,000000,303.2000000,303.4978000,296.5025000,298.1500000,3119498
20131010,000000,304.6300000,306.7000000,302.5901000,305.3100000,2347487
20131011,000000,304.8200000,310.9300000,303.8400000,310.8900000,1981429
20131014,000000,309.2200000,311.6450000,307.0000000,310.7000000,1646357
20131015,000000,309.8700000,310.7900000,305.2600000,306.3300000,2118080
20131016,000000,308.3800000,310.8000000,305.5540000,310.4900000,2020468
20131017,000000,306.9900000,311.0000000,305.2400000,310.7800000,2392700
20131018,000000,319.3600000,331.8900000,316.7500000,329.0000000,5509638
20131021,000000,329.9200000,330.0000000,323.8000000,326.3600000,2310909
20131022,000000,327.7100000,337.1100000,325.6800000,332.5700000,3733092
20131023,000000,330.6400000,331.7200000,324.0601000,326.9700000,2635672
20131024,000000,329.6300000,332.6499000,326.7500000,331.8000000,3284773
20131025,000000,359.0300000,368.4000000,352.6200000,363.6740000,11134077
20131028,000000,359.9200000,362.7500000,357.2000000,358.2200000,3276721
20131029,000000,358.9600000,362.8900000,356.2900000,362.7900000,2059104
20131030,000000,362.6200000,365.0000000,358.6500000,361.0700000,4312404
20131031,000000,361.8200000,366.0000000,359.0000000,364.0400000,2176969
20131101,000000,365.6300000,365.7700000,356.1000000,358.9000000,3107950
20131104,000000,360.1300000,361.0000000,354.4000000,358.8200000,1847546
20131105,000000,356.7800000,360.1700000,354.8400000,359.0700000,1850609
20131106,000000,360.4500000,362.8700000,354.5000000,356.1700000,2160107
20131107,000000,357.6400000,357.9000000,341.8800000,343.3800000,4057336
20131108,000000,345.9500000,351.0500000,344.0400000,350.3100000,2343932
20131111,000000,350.5200000,355.3700000,348.0600000,354.3700000,2106230
20131112,000000,353.0000000,355.4826000,347.2820000,349.5300000,2147404
20131113,000000,347.3900000,356.2200000,345.6800000,356.2200000,2523730
20131114,000000,357.3900000,368.9400000,356.4300000,367.4000000,3974328
20131115,000000,368.2300000,372.9000000,365.5500000,369.2000000,4274328
20131118,000000,370.6800000,373.4900000,364.6700000,366.1900000,2563599
20131119,000000,365.8200000,368.7800000,362.5000000,365.0400000,1765985
20131120,000000,367.5600000,367.5600000,360.4500000,362.3900000,1647941
20131121,000000,364.3500000,369.2500000,363.3000000,369.0100000,1774843
20131122,000000,370.0000000,374.5000000,366.3100000,372.2100000,2637605
20131125,000000,373.8200000,377.7900000,373.1800000,376.6900000,2642308
20131126,000000,377.6100000,382.5000000,374.8175000,381.3800000,2490293
20131127,000000,383.5000000,387.0000000,382.6110000,386.6000000,2096784
20131129,000000,389.1000000,394.0999000,388.6200000,393.8000000,2324247
20131202,000000,398.6100000,399.0000000,389.1000000,392.3000000,4290306
20131203,000000,390.1100000,390.9490000,383.1000000,384.6600000,3475592
20131204,000000,383.0100000,389.6900000,381.4914000,385.8800000,2191047
20131205,000000,386.0100000,386.6500000,381.3710000,384.4900000,1688711
20131206,000000,387.6800000,388.3500000,383.8300000,386.6800000,1674669
20131209,000000,388.1100000,388.2100000,382.5700000,384.8800000,2216047
20131210,000000,383.7400000,389.0600000,383.0200000,387.7900000,2016762
20131211,000000,387.3400000,388.9800000,382.0000000,382.1900000,1792745
20131212,000000,381.2600000,385.0000000,379.5000000,381.3000000,1529646
20131213,000000,385.3200000,389.4200000,383.8000000,384.2500000,2258939
20131216,000000,385.6500000,391.7000000,385.0000000,388.9700000,1741260
20131217,000000,390.6500000,391.3600000,386.5000000,387.7700000,1659291
20131218,000000,389.1600000,396.3000000,383.1000000,395.8800000,2609197
20131219,000000,394.2700000,397.2900000,392.6000000,395.0200000,1687364
20131220,000000,396.8700000,404.7200000,395.7800000,402.7000000,3836521
20131223,000000,403.5000000,405.0000000,399.2000000,403.0000000,2064352
20131224,000000,402.5200000,403.7249000,396.3700000,399.1101000,1116889
20131226,000000,401.0700000,404.5200000,396.8100000,404.3900000,1410017
20131227,000000,404.6500000,405.6300000,396.2500000,398.0800000,1494980
20131230,000000,399.6900000,399.9200000,392.4500000,393.3700000,1993195
20131231,000000,394.5800000,398.8300000,393.8000000,398.4700000,1361799
20140102,000000,399.0600000,399.3600000,394.0200000,397.9700000,1503240
20140103,000000,398.2900000,402.7100000,396.2200000,396.3800000,1548279
20140106,000000,395.6900000,397.0000000,388.4200000,393.4600000,2269901
20140107,000000,395.0600000,398.4700000,394.2900000,398.0400000,1451515
20140108,000000,398.4700000,403.0000000,396.0400000,401.9000000,1747356
20140109,000000,404.1000000,406.8900000,398.4400000,401.0800000,1634027
20140110,000000,402.5300000,403.7640000,393.8000000,397.5400000,2019462
20140113,000000,397.7700000,399.7800000,388.4500000,390.8600000,2110092
20140114,000000,392.1300000,398.6300000,391.2900000,397.5300000,1799646
20140115,000000,398.8400000,399.4200000,392.5340000,395.8700000,2057634
20140116,000000,393.6800000,399.2900000,389.4100000,395.8000000,2006278
20140117,000000,394.2600000,403.4900000,393.6600000,399.5500000,3572177
20140121,000000,403.0000000,407.8000000,401.6000000,407.0600000,2418817
20140122,000000,408.0000000,408.0600000,402.0000000,404.5250000,1489391
20140123,000000,401.0000000,406.1700000,397.7900000,399.9100000,2304212
20140124,000000,397.7500000,400.2000000,387.2700000,387.2700000,3381359
20140127,000000,390.0200000,394.1000000,380.4900000,386.2800000,2975140
20140128,000000,387.4000000,394.7400000,387.1200000,394.4200000,2238198
20140129,000000,392.1600000,392.8500000,383.2400000,384.2600000,2560698
20140130,000000,393.6600000,406.2500000,387.7000000,402.6100000,5427097
20140131,000000,371.7600000,375.4500000,357.7600000,358.5700000,12616194
20140203,000000,358.8100000,360.8500000,340.1000000,346.1300000,8103558
20140204,000000,349.1500000,353.9975000,344.0200000,347.9400000,3465512
20140205,000000,345.5100000,349.3700000,337.7300000,346.4500000,3401341
20140206,000000,348.2500000,354.8200000,347.4030000,354.4800000,2606424
20140207,000000,358.9800000,361.8000000,352.4900000,361.0000000,3338993
20140210,000000,361.6100000,365.0000000,359.3500000,360.8900000,2526610
20140211,000000,361.8420000,363.6100000,356.2500000,361.7900000,2564231
20140212,000000,356.4100000,357.7500000,346.3200000,349.2400000,5326516
20140213,000000,347.7100000,357.1800000,346.5000000,357.1800000,3258021
20140214,000000,359.1700000,359.3400000,353.3500000,357.0000000,2770224
20140218,000000,355.2800000,355.7300000,349.4500000,353.6300000,3990239
20140219,000000,352.2900000,354.5400000,346.1000000,347.3800000,3320756
20140220,000000,347.3900000,350.4600000,344.3800000,349.7700000,2832028
20140221,000000,352.2200000,354.1410000,346.7500000,346.9700000,3435869
20140224,000000,345.3900000,353.0000000,343.2900000,351.7900000,2628431
20140225,000000,353.0000000,361.0800000,351.5800000,358.4600000,2996898
20140226,000000,359.8600000,364.7500000,357.1700000,359.8501000,2786771
20140227,000000,357.8500000,360.5900000,355.5000000,359.8700000,2405291
20140228,000000,360.6000000,365.8650000,357.0840000,362.1000000,2874794
20140303,000000,358.6600000,360.9600000,354.4800000,359.7800000,2130001
20140304,000000,363.9000000,365.6800000,362.4600000,363.9000000,2100033
20140305,000000,364.1300000,372.7280000,363.9000000,372.2000000,2947083
20140306,000000,374.0600000,375.3300000,368.9000000,372.1600000,2269599
20140307,000000,374.5100000,374.9900000,369.5310000,372.0000000,1745264
20140310,000000,372.6900000,372.7300000,367.0000000,370.5100000,1565032
20140311,000000,370.9900000,372.8000000,367.2800000,368.8300000,1723224
20140312,000000,366.4000000,371.1600000,363.6100000,370.6400000,1759095
20140313,000000,376.6200000,383.1100000,368.0800000,371.5100000,5503614
20140314,000000,372.6900000,378.5680000,371.5500000,373.7500000,3593992
20140317,000000,375.7300000,378.8500000,374.8800000,375.0300000,1774764
20140318,000000,377.9000000,379.0000000,375.0000000,378.6600000,1888836
20140319,000000,378.7700000,379.0000000,369.4200000,373.2300000,2011552
20140320,000000,370.6400000,373.0000000,366.2200000,368.9700000,1907793
20140321,000000,366.5500000,372.8400000,358.4000000,360.5800000,3849039
20140324,000000,360.0900000,361.5000000,348.6000000,351.8600000,3429821
20140325,000000,353.7600000,358.9700000,348.8400000,354.8100000,3619129
20140326,000000,357.1300000,357.6000000,343.4000000,343.4100000,3257303
20140327,000000,343.1500000,343.9999000,330.8800000,338.4200000,4698535
20140328,000000,340.0500000,347.0000000,336.0800000,338.2900000,3216237
20140331,000000,342.4000000,346.2900000,334.0600000,336.5200000,3365244
20140401,000000,338.0900000,344.4300000,338.0000000,342.9800000,2846290
20140402,000000,345.9900000,348.2950000,340.3800000,341.8900000,3622974
20140403,000000,341.8200000,342.5000000,328.4600000,333.6200000,5348983
20140404,000000,335.1500000,335.4400000,315.6100000,322.7900000,10565216
20140407,000000,320.9900000,324.9400000,313.1300000,317.7600000,5764664
20140408,000000,322.0400000,328.0000000,318.4400000,327.3600000,5241301
20140409,000000,328.4700000,332.1800000,322.5000000,331.8075000,4075725
20140410,000000,330.6000000,331.0000000,316.5000000,317.1000000,4842236
20140411,000000,314.0000000,316.5000000,309.5000000,311.7200000,5914336
20140414,000000,317.7600000,320.4800000,311.2800000,315.9100000,3299208
20140415,000000,316.7000000,318.2800000,305.5000000,316.0000000,4252387
20140416,000000,321.1700000,324.0000000,314.7100000,323.6800000,3310773
20140417,000000,319.8400000,328.6600000,319.7600000,324.9100000,3355622
20140421,000000,323.9700000,331.1499000,322.3100000,330.9000000,2340243
20140422,000000,332.1400000,337.5000000,328.9400000,329.4000000,2817119
20140423,000000,333.0600000,333.1300000,323.3900000,324.5800000,2671106
20140424,000000,329.9900000,337.4000000,322.9500000,337.0000000,5451581
20140425,000000,316.2500000,316.4900000,302.7100000,303.6000000,12928519
20140428,000000,303.7400000,304.3900000,288.0000000,296.6950000,12330618
20140429,000000,296.4400000,301.8400000,290.4500000,300.3800000,5394128
20140430,000000,298.1000000,304.5600000,298.1000000,303.9100000,3003758
20140501,000000,304.3000000,310.4800000,304.0000000,307.7900000,3561506
20140502,000000,310.0600000,313.2900000,304.3100000,308.0000000,3180636
20140505,000000,306.3700000,310.2300000,305.0000000,310.0500000,1972490
20140506,000000,309.5300000,309.8100000,297.0400000,297.2900000,3717522
20140507,000000,295.5700000,296.4000000,286.6800000,292.7100000,5628931
20140508,000000,290.7800000,295.8784000,287.2300000,288.3700000,3098131
20140509,000000,290.5700000,293.6800000,284.3800000,292.1600000,3285875
20140512,000000,294.3000000,303.3400000,294.1600000,302.8600000,3040160
20140513,000000,302.5100000,305.6000000,300.7500000,304.7400000,2853864
20140514,000000,302.5000000,304.6400000,296.6600000,297.6200000,2665532
20140515,000000,298.0200000,299.2000000,290.3800000,295.2100000,3413461
20140516,000000,292.8000000,298.8800000,291.5500000,297.7000000,2923604
20140519,000000,295.7600000,299.0000000,293.8100000,296.9000000,1771382
20140520,000000,297.1000000,304.4600000,296.7500000,301.2000000,3243857
20140521,000000,302.2100000,305.9600000,301.5201000,305.0200000,2701867
20140522,000000,305.0500000,308.5400000,303.0100000,304.9200000,1989683
20140523,000000,305.4600000,312.3500000,304.9000000,312.2500000,2399925
20140527,000000,314.4100000,314.6300000,307.3800000,310.8300000,4039105
20140528,000000,309.5000000,313.8200000,307.4200000,310.1600000,1936535
20140529,000000,310.1100000,314.8700000,310.1100000,313.7800000,1842768
20140530,000000,313.6000000,314.6500000,307.5700000,312.4300000,2682412
20140602,000000,312.5900000,312.6000000,307.0000000,308.7700000,1675726
20140603,000000,305.8100000,307.9200000,305.0700000,307.1500000,1871260
20140604,000000,306.8500000,309.5000000,303.8400000,306.8500000,1654210
20140605,000000,308.2500000,327.9400000,306.9000000,323.6600000,6371871
20140606,000000,324.5100000,330.8800000,324.5100000,329.6500000,4085927
20140609,000000,331.3900000,333.0000000,325.6500000,327.5000000,2620686
20140610,000000,327.6500000,335.5000000,327.5000000,332.3900000,2884333
20140611,000000,335.8100000,340.7199000,333.8772000,335.1700000,3512145
20140612,000000,335.5500000,335.5500000,324.6600000,325.9100000,3350349
20140613,000000,327.0500000,329.2980000,323.5262000,326.2700000,2156102
20140616,000000,325.2700000,328.6945000,323.5200000,327.6200000,1853874
20140617,000000,327.5400000,331.3400000,325.2300000,325.6200000,2301240
20140618,000000,327.8700000,335.7500000,325.0000000,334.3700000,5278408
20140619,000000,335.2550000,338.9000000,325.9800000,327.0000000,4184750
20140620,000000,327.7600000,328.2200000,320.4200000,324.0300000,3793934
20140623,000000,323.3300000,327.5500000,321.4100000,327.2400000,2052078
20140624,000000,327.5400000,329.7300000,322.7380000,324.1600000,1992959
20140625,000000,324.3300000,328.1500000,321.7400000,327.4000000,1822603
20140626,000000,328.4900000,328.6500000,322.1300000,325.6900000,2226159
20140627,000000,325.8800000,326.5200000,323.2700000,324.5600000,1547227
20140630,000000,324.9800000,326.9800000,322.2400000,324.7900000,2016770
20140701,000000,325.8600000,333.2000000,325.1000000,332.4100000,2398807
20140702,000000,333.2500000,336.7600000,331.6600000,332.8500000,2108125
20140703,000000,334.8300000,338.3000000,333.0800000,337.5001000,1616819
20140707,000000,337.5000000,337.5500000,332.5200000,333.4800000,1597244
20140708,000000,333.1000000,333.7397000,321.4000000,323.8900000,3293144
20140709,000000,324.7100000,330.2000000,323.1500000,329.9200000,2417794
20140710,000000,324.3400000,329.9800000,322.6500000,327.9200000,2038616
20140711,000000,334.7100000,347.0000000,334.7100000,346.1900000,6743340
20140714,000000,347.0300000,355.7700000,345.3560000,355.3200000,4545322
20140715,000000,353.7200000,355.5900000,349.4000000,354.4200000,3174589
20140716,000000,355.6200000,359.3200000,353.0000000,355.9000000,2540085
20140717,000000,353.4400000,356.9600000,351.3800000,352.3900000,2781862
20140718,000000,353.6500000,359.6800000,352.0800000,358.6600000,2794600
20140721,000000,358.1300000,361.7100000,356.7200000,359.7600000,1763448
20140722,000000,355.2500000,362.9300000,355.2500000,360.8200000,2328150
20140723,000000,359.0500000,360.6300000,356.6200000,358.1500000,2107988
20140724,000000,359.9800000,364.8500000,358.5200000,358.9000000,3606454
20140725,000000,317.3000000,324.8700000,314.7600000,324.0000000,14296894
20140728,000000,324.2500000,324.8200000,316.5000000,320.3600000,4972713
20140729,000000,322.3500000,322.8999000,319.5000000,320.0000000,2239196
20140730,000000,321.4500000,322.7300000,318.5000000,322.5100000,2887180
20140731,000000,320.0100000,320.6836000,311.8600000,313.0000000,4136508
20140801,000000,313.6900000,315.8300000,304.5880000,307.0000000,6053691
20140804,000000,308.8400000,316.1800000,308.5000000,313.6500000,3352507
20140805,000000,312.8700000,314.5500000,310.0600000,312.3300000,2210303
20140806,000000,310.6500000,315.7800000,310.2000000,313.8400000,1749676
20140807,000000,315.2100000,315.8774000,309.6550000,311.4700000,2400494
20140808,000000,311.9400000,317.3200000,310.6600000,316.8000000,2079485
20140811,000000,318.4800000,320.3800000,316.8800000,318.3200000,1811145
20140812,000000,318.8900000,321.3100000,316.9500000,319.3400000,1485093
20140813,000000,327.6000000,331.7200000,326.1400000,326.2800000,3723403
20140814,000000,327.0600000,334.0900000,326.7100000,333.2000000,2549802
20140815,000000,333.5700000,335.0000000,328.3200000,333.6300000,3105343
20140818,000000,335.4800000,337.8000000,333.7700000,334.5200000,1835897
20140819,000000,335.0300000,335.8100000,333.0100000,335.2500000,1260773
20140820,000000,334.6800000,337.1600000,334.0220000,335.7800000,1410460
20140821,000000,336.4800000,336.5820000,332.2300000,332.9100000,1547323
20140822,000000,332.2200000,334.0800000,330.8000000,331.5900000,1644331
20140825,000000,333.2100000,336.7700000,332.7100000,334.1100000,1430394
20140826,000000,337.0100000,344.3600000,334.5500000,341.8400000,2801361
20140827,000000,342.0900000,346.6700000,341.3400000,343.1800000,2198844
20140828,000000,340.0000000,341.7900000,338.8000000,340.0200000,1786336
20140829,000000,340.4800000,341.8199000,337.6800000,339.0300000,1323272
20140902,000000,338.8000000,342.5000000,337.1587000,342.3900000,1726983
20140903,000000,342.5400000,343.2700000,337.5500000,339.0000000,1453744
20140904,000000,344.0000000,349.3800000,343.5800000,345.9200000,3147817
20140905,000000,346.3000000,346.8270000,342.5000000,346.3900000,1551656
20140908,000000,344.5400000,345.8100000,339.0400000,342.3500000,2300438
20140909,000000,341.6100000,341.7600000,329.1800000,329.7500000,3737614
20140910,000000,334.3000000,334.9800000,328.8200000,331.3400000,2907738
20140911,000000,329.9400000,333.0100000,326.3900000,330.4500000,2113759
20140912,000000,329.5600000,332.8900000,328.7900000,331.2000000,2741066
20140915,000000,330.9100000,331.3300000,319.0000000,323.9000000,3195443
20140916,000000,321.0800000,329.4800000,320.1000000,327.7000000,2513453
20140917,000000,327.7600000,328.0000000,321.5200000,323.9900000,3168447
20140918,000000,325.3600000,327.1000000,323.7105000,325.0000000,1964207
20140919,000000,327.5600000,332.7559000,325.5700000,331.3200000,4678544
20140922,000000,328.4900000,329.4900000,321.0600000,324.5100000,2456217
20140923,000000,322.4600000,327.6000000,321.2500000,323.6300000,1830241
20140924,000000,324.1700000,329.4400000,319.5600000,328.1900000,2033807
20140925,000000,327.9900000,328.5400000,321.4000000,321.9625000,2333438
20140926,000000,320.6000000,323.5000000,317.6400000,323.1800000,2955961
20140929,000000,320.5000000,323.7500000,319.0000000,321.9100000,1484967
20140930,000000,321.3600000,323.4300000,318.5100000,322.4400000,1857377
20141001,000000,322.0400000,322.1650000,315.5500000,317.4600000,2416858
20141002,000000,316.8600000,318.5300000,311.3100000,318.4000000,2905873
20141003,000000,320.3600000,325.1600000,319.5300000,322.7100000,2356723
20141006,000000,323.5000000,324.1300000,319.6000000,322.2000000,1758050
20141007,000000,319.4300000,322.0000000,316.6700000,316.9900000,1852010
20141008,000000,316.5800000,324.1100000,314.1400000,322.7000000,2767628
20141009,000000,321.4900000,322.2710000,314.5200000,315.3700000,2774990
20141010,000000,314.0200000,317.7700000,311.3800000,311.4000000,2896652
20141013,000000,309.8700000,313.2000000,303.4700000,306.8700000,3462492
20141014,000000,308.0000000,312.2400000,305.7500000,308.1600000,2518658
20141015,000000,304.3500000,307.9000000,299.1020000,305.9600000,4072807
20141016,000000,293.8300000,306.8200000,293.8300000,302.8600000,3688313
20141017,000000,307.2800000,309.2000000,302.7200000,303.6300000,3506462
20141020,000000,302.9500000,306.5300000,302.0200000,306.0500000,2542966
20141021,000000,309.9000000,315.6400000,307.0700000,315.3400000,2832596
20141022,000000,315.4300000,318.9800000,312.6400000,312.9700000,2241333
20141023,000000,313.1600000,316.8000000,311.4000000,313.0400000,3978923
20141024,000000,284.4000000,293.8100000,284.0000000,287.0000000,16328283
20141027,000000,285.4700000,290.4200000,285.0199000,289.9800000,4744173
20141028,000000,289.7600000,298.0000000,289.7600000,295.6000000,4466051
20141029,000000,299.1100000,299.7400000,293.0701000,294.1200000,4055132
20141030,000000,293.7100000,299.7400000,292.3600000,299.0700000,3411784
20141031,000000,305.2600000,305.7200000,301.5000000,305.4600000,3582547
20141103,000000,306.2300000,308.0100000,303.2400000,305.7100000,2602196
20141104,000000,303.9900000,304.2500000,300.1700000,302.7300000,2689064
20141105,000000,303.0100000,304.0000000,294.1600000,296.5200000,3871083
20141106,000000,296.6900000,297.0000000,292.2900000,296.5500000,2976924
20141107,000000,297.8200000,299.9900000,296.2900000,299.8600000,2091915
20141110,000000,300.0000000,305.7990000,300.0000000,305.0800000,2162296
20141111,000000,305.9400000,312.3800000,303.6460000,312.0300000,3023156
20141112,000000,310.7300000,312.5800000,308.7900000,311.4871000,1635230
20141113,000000,312.0000000,317.8900000,311.5100000,316.4800000,3029195
20141114,000000,317.1200000,332.8800000,316.4010000,327.8300000,7326344
20141117,000000,326.4400000,328.0000000,318.0300000,323.0600000,3913549
20141118,000000,323.9900000,329.5600000,323.2500000,325.0100000,2895014
20141119,000000,327.2500000,328.4000000,324.0200000,326.4800000,2612641
20141120,000000,324.0000000,332.6700000,323.3300000,330.5400000,2807879
20141121,000000,334.7700000,338.3300000,331.4700000,332.5500000,3562009
20141124,000000,334.7800000,337.3900000,333.6000000,335.6200000,2146712
20141125,000000,335.2700000,336.3325000,331.2800000,335.0500000,1894840
20141126,000000,334.1700000,334.6500000,331.7500000,333.5800000,1448764
20141128,000000,336.0300000,341.2600000,336.0000000,338.0000000,2533627
20141201,000000,338.1600000,340.6400000,325.9300000,326.0000000,3976028
20141202,000000,327.5000000,327.9300000,323.2500000,326.3100000,2169586
20141203,000000,325.9600000,326.7700000,314.3600000,316.5600000,4697491
20141204,000000,315.5300000,318.5900000,313.4700000,316.9300000,2601525
20141205,000000,316.8000000,316.9300000,310.8400000,312.6100000,2621540
20141208,000000,311.5700000,316.5600000,304.8210000,306.5600000,2957875
20141209,000000,302.9900000,313.6390000,301.1400000,312.5700000,3278428
20141210,000000,312.0000000,313.1900000,304.6800000,305.8400000,2497222
20141211,000000,307.8900000,312.6400000,306.0100000,307.3600000,2534002
20141212,000000,304.3800000,310.6399000,303.0100000,307.5600000,2445553
20141215,000000,308.8700000,310.8600000,302.1500000,306.0700000,2953206
20141216,000000,304.3500000,304.4900000,295.0100000,295.0600000,5478433
20141217,000000,296.0800000,299.6700000,293.0300000,298.8200000,3657718
20141218,000000,304.0100000,304.5000000,293.2500000,297.7300000,6412920
20141219,000000,296.5500000,301.5400000,295.5200000,299.9000000,6659252
20141222,000000,301.9400000,307.3600000,301.9400000,306.5500000,3088322
20141223,000000,306.9800000,307.4900000,303.2520000,306.2800000,2111037
20141224,000000,306.4000000,307.0000000,302.8750000,303.0000000,1297398
20141226,000000,305.0000000,310.7799000,303.8100000,309.0900000,2376832
20141229,000000,307.8500000,314.2700000,306.5800000,312.0400000,2457330
20141230,000000,309.9100000,313.9400000,309.3400000,310.3400000,1543358
20141231,000000,312.2400000,312.9800000,310.0100000,310.3600000,1564586
20150102,000000,312.5800000,314.7500000,306.9601000,308.5200000,2238393
20150105,000000,307.0100000,308.3800000,300.8500000,302.1000000,2073212
20150106,000000,302.2400000,303.0000000,292.3800000,295.2900000,2822127
20150107,000000,297.5000000,301.2800000,295.3300000,298.4200000,2058316
20150108,000000,300.3200000,303.1400000,296.1100000,300.4600000,2409066
20150109,000000,301.3500000,302.8700000,296.6800000,296.9300000,2051952
20150112,000000,297.5600000,298.5100000,289.2810000,291.4000000,2651875
20150113,000000,297.8900000,301.4976000,293.2300000,294.7300000,3294224
20150114,000000,292.5800000,295.9100000,286.5030000,293.2600000,4529598
20150115,000000,294.0000000,295.9995000,286.8150000,286.9550000,3102093
